Item,Year,area_harvested_ha,production_tonnes,yield_kg_ha,avg_temp_c,avg_rain_mm
"Other oil seeds, n.e.c.",2020,200.0,547.06,2735.3,27.92,1251.8
"Other oil seeds, n.e.c.",2021,200.0,537.51,2687.6,28.01,1049.9
"Other oil seeds, n.e.c.",2022,204.0,556.22,2732.7,28.17,1131.6
"Other oil seeds, n.e.c.",2023,209.0,579.45,2766.3,28.05,1289.4
Other pulses n.e.c.,1961,93000.0,41000.0,440.9,26.67,1107.1
Other pulses n.e.c.,1962,93000.0,41000.0,440.9,26.46,1217.7
Other pulses n.e.c.,1963,95000.0,42000.0,442.1,26.54,1040.0
Other pulses n.e.c.,1964,98000.0,44000.0,449.0,26.7,1230.3
Other pulses n.e.c.,1965,101000.0,46000.0,455.4,26.55,1190.5
Other pulses n.e.c.,1966,102000.0,47000.0,460.8,26.44,1070.6
Other pulses n.e.c.,1967,102000.0,47000.0,460.8,26.72,1210.4
Other pulses n.e.c.,1968,104000.0,48000.0,461.5,26.8,1059.3
Other pulses n.e.c.,1969,104000.0,49000.0,471.2,26.6,1192.2
Other pulses n.e.c.,1970,108000.0,49000.0,453.7,26.88,1260.3
Other pulses n.e.c.,1971,108000.0,49000.0,453.7,26.78,1260.3
Other pulses n.e.c.,1972,109000.0,49000.0,449.5,26.86,1075.2
Other pulses n.e.c.,1973,109000.0,49000.0,449.5,26.68,1008.8
Other pulses n.e.c.,1974,110000.0,50000.0,454.5,26.82,1094.8
Other pulses n.e.c.,1975,110000.0,52000.0,472.7,26.86,1166.0
Other pulses n.e.c.,1976,110000.0,52000.0,472.7,26.68,1231.6
Other pulses n.e.c.,1977,110000.0,50000.0,454.5,26.96,1008.5
Other pulses n.e.c.,1978,110000.0,52000.0,472.7,26.99,1006.3
Other pulses n.e.c.,1979,115000.0,53000.0,460.9,26.87,1174.5
Other pulses n.e.c.,1980,115000.0,53000.0,460.9,26.93,1281.3
Other pulses n.e.c.,1981,115000.0,53000.0,460.9,26.89,1066.1
Other pulses n.e.c.,1982,118000.0,55000.0,466.1,26.85,1012.4
Other pulses n.e.c.,1983,120000.0,50000.0,416.7,27.17,1283.4
Other pulses n.e.c.,1984,120000.0,50000.0,416.7,27.06,1230.6
Other pulses n.e.c.,1985,120000.0,50000.0,416.7,27.19,1216.0
Other pulses n.e.c.,1986,120000.0,50000.0,416.7,27.3,1173.7
Other pulses n.e.c.,1987,120000.0,50000.0,416.7,27.2,1266.7
Other pulses n.e.c.,1988,120000.0,50000.0,416.7,27.25,1297.6
Other pulses n.e.c.,1989,120000.0,50000.0,416.7,27.13,1295.9
Other pulses n.e.c.,1990,131832.0,54870.0,416.2,27.14,1120.2
Other pulses n.e.c.,1991,74309.0,28756.06,387.0,27.08,1227.2
Other pulses n.e.c.,1992,77595.0,30215.01,389.4,27.23,1239.5
Other pulses n.e.c.,1993,80842.0,31673.96,391.8,27.46,1002.0
Other pulses n.e.c.,1994,84048.0,33132.91,394.2,27.32,1266.4
Other pulses n.e.c.,1995,87216.0,34591.87,396.6,27.46,1118.0
Other pulses n.e.c.,1996,90345.0,36050.82,399.0,27.25,1025.4
Other pulses n.e.c.,1997,93436.0,37509.77,401.4,27.44,1167.7
Other pulses n.e.c.,1998,96491.0,38968.72,403.9,27.35,1239.0
Other pulses n.e.c.,1999,99510.0,40427.67,406.3,27.42,1069.5
Other pulses n.e.c.,2000,102492.0,41886.63,408.7,27.39,1084.2
Other pulses n.e.c.,2001,105440.0,43345.58,411.1,27.62,1176.1
Other pulses n.e.c.,2002,108354.0,44804.53,413.5,27.68,1273.3
Other pulses n.e.c.,2003,111233.0,46263.48,415.9,27.54,1123.4
Other pulses n.e.c.,2004,115144.0,47865.26,415.7,27.49,1128.7
Other pulses n.e.c.,2005,119432.0,49017.6,410.4,27.71,1165.0
Other pulses n.e.c.,2006,125000.0,51000.0,408.0,27.61,1241.6
Other pulses n.e.c.,2007,130000.0,53000.0,407.7,27.68,1253.3
Other pulses n.e.c.,2008,120000.0,54000.0,450.0,27.71,1205.1
Other pulses n.e.c.,2009,120000.0,55000.0,458.3,27.82,1122.1
Other pulses n.e.c.,2010,130000.0,56000.0,430.8,27.67,1228.7
Other pulses n.e.c.,2011,130000.0,56000.0,430.8,27.75,1159.5
Other pulses n.e.c.,2012,130000.0,60000.0,461.5,27.66,1097.6
Other pulses n.e.c.,2013,140000.0,64000.0,457.1,27.78,1001.1
Other pulses n.e.c.,2014,149254.0,67281.04,450.8,27.66,1294.9
Other pulses n.e.c.,2015,143411.0,65031.71,453.5,27.69,1300.0
Other pulses n.e.c.,2016,145735.0,65992.48,452.8,27.91,1014.0
Other pulses n.e.c.,2017,147496.0,66780.25,452.8,28.03,1030.1
Other pulses n.e.c.,2018,149941.0,68007.34,453.6,27.76,1250.1
Other pulses n.e.c.,2019,151872.0,69435.65,457.2,27.83,1147.7
Other pulses n.e.c.,2020,149770.0,68074.41,454.5,27.92,1251.8
Other pulses n.e.c.,2021,150527.0,68505.8,455.1,28.01,1049.9
Other pulses n.e.c.,2022,150723.0,68671.95,455.6,28.17,1131.6
Other pulses n.e.c.,2023,150340.0,68417.39,455.1,28.05,1289.4
"Other stimulant, spice and aromatic crops, n.e.c.",1961,800.0,1000.0,1250.0,26.67,1107.1
"Other stimulant, spice and aromatic crops, n.e.c.",1962,1600.0,2000.0,1250.0,26.46,1217.7
"Other stimulant, spice and aromatic crops, n.e.c.",1963,2400.0,3000.0,1250.0,26.54,1040.0
"Other stimulant, spice and aromatic crops, n.e.c.",1964,2400.0,3000.0,1250.0,26.7,1230.3
"Other stimulant, spice and aromatic crops, n.e.c.",1965,1600.0,2000.0,1250.0,26.55,1190.5
"Other stimulant, spice and aromatic crops, n.e.c.",1966,3100.0,4000.0,1290.3,26.44,1070.6
"Other stimulant, spice and aromatic crops, n.e.c.",1967,1500.0,2000.0,1333.3,26.72,1210.4
"Other stimulant, spice and aromatic crops, n.e.c.",1968,2200.0,3000.0,1363.6,26.8,1059.3
"Other stimulant, spice and aromatic crops, n.e.c.",1969,3000.0,4000.0,1333.3,26.6,1192.2
"Other stimulant, spice and aromatic crops, n.e.c.",1970,3300.0,4500.0,1363.6,26.88,1260.3
"Other stimulant, spice and aromatic crops, n.e.c.",1971,2600.0,3500.0,1346.2,26.78,1260.3
"Other stimulant, spice and aromatic crops, n.e.c.",1972,2600.0,3500.0,1346.2,26.86,1075.2
"Other stimulant, spice and aromatic crops, n.e.c.",1973,1800.0,2500.0,1388.9,26.68,1008.8
"Other stimulant, spice and aromatic crops, n.e.c.",1974,1500.0,2000.0,1333.3,26.82,1094.8
"Other stimulant, spice and aromatic crops, n.e.c.",1975,2600.0,3500.0,1346.2,26.86,1166.0
"Other stimulant, spice and aromatic crops, n.e.c.",1976,2600.0,3500.0,1346.2,26.68,1231.6
"Other stimulant, spice and aromatic crops, n.e.c.",1977,4100.0,5500.0,1341.5,26.96,1008.5
"Other stimulant, spice and aromatic crops, n.e.c.",1978,2800.0,3800.0,1357.1,26.99,1006.3
"Other stimulant, spice and aromatic crops, n.e.c.",1979,2900.0,4000.0,1379.3,26.87,1174.5
"Other stimulant, spice and aromatic crops, n.e.c.",1980,2900.0,4000.0,1379.3,26.93,1281.3
"Other stimulant, spice and aromatic crops, n.e.c.",1981,2900.0,4000.0,1379.3,26.89,1066.1
"Other stimulant, spice and aromatic crops, n.e.c.",1982,3000.0,4200.0,1400.0,26.85,1012.4
"Other stimulant, spice and aromatic crops, n.e.c.",1983,3000.0,4300.0,1433.3,27.17,1283.4
"Other stimulant, spice and aromatic crops, n.e.c.",1984,3000.0,4400.0,1466.7,27.06,1230.6
"Other stimulant, spice and aromatic crops, n.e.c.",1985,3000.0,4400.0,1466.7,27.19,1216.0
"Other stimulant, spice and aromatic crops, n.e.c.",1986,3000.0,4000.0,1333.3,27.3,1173.7
"Other stimulant, spice and aromatic crops, n.e.c.",1987,3000.0,4000.0,1333.3,27.2,1266.7
"Other stimulant, spice and aromatic crops, n.e.c.",1988,3000.0,4000.0,1333.3,27.25,1297.6
"Other stimulant, spice and aromatic crops, n.e.c.",1989,3000.0,4000.0,1333.3,27.13,1295.9
"Other stimulant, spice and aromatic crops, n.e.c.",1990,3600.0,4800.0,1333.3,27.14,1120.2
"Other stimulant, spice and aromatic crops, n.e.c.",1991,1428.0,1850.59,1296.2,27.08,1227.2
"Other stimulant, spice and aromatic crops, n.e.c.",1992,1565.0,2034.18,1300.0,27.23,1239.5
"Other stimulant, spice and aromatic crops, n.e.c.",1993,1701.0,2217.78,1303.7,27.46,1002.0
"Other stimulant, spice and aromatic crops, n.e.c.",1994,1837.0,2401.38,1307.5,27.32,1266.4
"Other stimulant, spice and aromatic crops, n.e.c.",1995,1971.0,2584.97,1311.2,27.46,1118.0
"Other stimulant, spice and aromatic crops, n.e.c.",1996,2105.0,2768.57,1314.9,27.25,1025.4
"Other stimulant, spice and aromatic crops, n.e.c.",1997,2239.0,2952.17,1318.7,27.44,1167.7
"Other stimulant, spice and aromatic crops, n.e.c.",1998,2371.0,3135.76,1322.4,27.35,1239.0
"Other stimulant, spice and aromatic crops, n.e.c.",1999,2503.0,3319.36,1326.1,27.42,1069.5
"Other stimulant, spice and aromatic crops, n.e.c.",2000,2634.0,3502.95,1329.9,27.39,1084.2
"Other stimulant, spice and aromatic crops, n.e.c.",2001,2764.0,3686.55,1333.6,27.62,1176.1
"Other stimulant, spice and aromatic crops, n.e.c.",2002,2894.0,3870.15,1337.4,27.68,1273.3
"Other stimulant, spice and aromatic crops, n.e.c.",2003,3019.0,4005.79,1326.9,27.54,1123.4
"Other stimulant, spice and aromatic crops, n.e.c.",2004,3192.0,4281.85,1341.6,27.49,1128.7
"Other stimulant, spice and aromatic crops, n.e.c.",2005,3250.0,4500.0,1384.6,27.71,1165.0
"Other stimulant, spice and aromatic crops, n.e.c.",2006,3320.0,4548.46,1370.2,27.61,1241.6
"Other stimulant, spice and aromatic crops, n.e.c.",2007,3300.0,4600.0,1393.9,27.68,1253.3
"Other stimulant, spice and aromatic crops, n.e.c.",2008,3451.0,4789.62,1388.0,27.71,1205.1
"Other stimulant, spice and aromatic crops, n.e.c.",2009,3600.0,4700.0,1305.6,27.82,1122.1
"Other stimulant, spice and aromatic crops, n.e.c.",2010,3600.0,5500.0,1527.8,27.67,1228.7
"Other stimulant, spice and aromatic crops, n.e.c.",2011,3700.0,5500.0,1486.5,27.75,1159.5
"Other stimulant, spice and aromatic crops, n.e.c.",2012,3850.0,6000.0,1558.4,27.66,1097.6
"Other stimulant, spice and aromatic crops, n.e.c.",2013,3900.0,6200.0,1589.7,27.78,1001.1
"Other stimulant, spice and aromatic crops, n.e.c.",2014,4026.0,6259.95,1555.0,27.66,1294.9
"Other stimulant, spice and aromatic crops, n.e.c.",2015,4089.0,6359.54,1555.2,27.69,1300.0
"Other stimulant, spice and aromatic crops, n.e.c.",2016,4181.0,6551.6,1566.8,27.91,1014.0
"Other stimulant, spice and aromatic crops, n.e.c.",2017,4292.0,6390.36,1488.8,28.03,1030.1
"Other stimulant, spice and aromatic crops, n.e.c.",2018,4648.0,7046.29,1516.0,27.76,1250.1
"Other stimulant, spice and aromatic crops, n.e.c.",2019,5230.0,8060.24,1541.2,27.83,1147.7
"Other stimulant, spice and aromatic crops, n.e.c.",2020,6418.0,10000.0,1558.2,27.92,1251.8
"Other stimulant, spice and aromatic crops, n.e.c.",2021,9597.0,15000.0,1563.0,28.01,1049.9
"Other stimulant, spice and aromatic crops, n.e.c.",2022,11006.0,17284.1,1570.4,28.17,1131.6
"Other stimulant, spice and aromatic crops, n.e.c.",2023,9034.0,14252.74,1577.7,28.05,1289.4
"Other vegetables, fresh n.e.c.",1961,172100.0,826000.0,4799.5,26.67,1107.1
"Other vegetables, fresh n.e.c.",1962,176300.0,846000.0,4798.6,26.46,1217.7
"Other vegetables, fresh n.e.c.",1963,180400.0,866000.0,4800.4,26.54,1040.0
"Other vegetables, fresh n.e.c.",1964,185000.0,888000.0,4800.0,26.7,1230.3
"Other vegetables, fresh n.e.c.",1965,189600.0,910000.0,4799.6,26.55,1190.5
"Other vegetables, fresh n.e.c.",1966,194130.0,932000.0,4800.9,26.44,1070.6
"Other vegetables, fresh n.e.c.",1967,199150.0,956000.0,4800.4,26.72,1210.4
"Other vegetables, fresh n.e.c.",1968,204100.0,980000.0,4801.6,26.8,1059.3
"Other vegetables, fresh n.e.c.",1969,209100.0,1004000.0,4801.5,26.6,1192.2
"Other vegetables, fresh n.e.c.",1970,240000.0,1098000.0,4575.0,26.88,1260.3
"Other vegetables, fresh n.e.c.",1971,245000.0,1136000.0,4636.7,26.78,1260.3
"Other vegetables, fresh n.e.c.",1972,250000.0,1175000.0,4700.0,26.86,1075.2
"Other vegetables, fresh n.e.c.",1973,255000.0,1211000.0,4749.0,26.68,1008.8
"Other vegetables, fresh n.e.c.",1974,265000.0,1259000.0,4750.9,26.82,1094.8
"Other vegetables, fresh n.e.c.",1975,275000.0,1303000.0,4738.2,26.86,1166.0
"Other vegetables, fresh n.e.c.",1976,245000.0,1134000.0,4628.6,26.68,1231.6
"Other vegetables, fresh n.e.c.",1977,220000.0,1025000.0,4659.1,26.96,1008.5
"Other vegetables, fresh n.e.c.",1978,210000.0,976000.0,4647.6,26.99,1006.3
"Other vegetables, fresh n.e.c.",1979,200000.0,931000.0,4655.0,26.87,1174.5
"Other vegetables, fresh n.e.c.",1980,210000.0,972000.0,4628.6,26.93,1281.3
"Other vegetables, fresh n.e.c.",1981,210000.0,986000.0,4695.2,26.89,1066.1
"Other vegetables, fresh n.e.c.",1982,220000.0,1048000.0,4763.6,26.85,1012.4
"Other vegetables, fresh n.e.c.",1983,195000.0,909000.0,4661.5,27.17,1283.4
"Other vegetables, fresh n.e.c.",1984,235000.0,1120000.0,4766.0,27.06,1230.6
"Other vegetables, fresh n.e.c.",1985,260000.0,1254000.0,4823.1,27.19,1216.0
"Other vegetables, fresh n.e.c.",1986,265000.0,1293000.0,4879.2,27.3,1173.7
"Other vegetables, fresh n.e.c.",1987,255000.0,1241000.0,4866.7,27.2,1266.7
"Other vegetables, fresh n.e.c.",1988,275000.0,1354000.0,4923.6,27.25,1297.6
"Other vegetables, fresh n.e.c.",1989,300000.0,1480000.0,4933.3,27.13,1295.9
"Other vegetables, fresh n.e.c.",1990,350000.0,1761000.0,5031.4,27.14,1120.2
"Other vegetables, fresh n.e.c.",1991,380000.0,2025000.0,5328.9,27.08,1227.2
"Other vegetables, fresh n.e.c.",1992,400000.0,2243000.0,5607.5,27.23,1239.5
"Other vegetables, fresh n.e.c.",1993,430000.0,2494000.0,5800.0,27.46,1002.0
"Other vegetables, fresh n.e.c.",1994,480000.0,2843000.0,5922.9,27.32,1266.4
"Other vegetables, fresh n.e.c.",1995,440000.0,2608000.0,5927.3,27.46,1118.0
"Other vegetables, fresh n.e.c.",1996,580000.0,3506000.0,6044.8,27.25,1025.4
"Other vegetables, fresh n.e.c.",1997,600000.0,3657000.0,6095.0,27.44,1167.7
"Other vegetables, fresh n.e.c.",1998,630000.0,3815000.0,6055.6,27.35,1239.0
"Other vegetables, fresh n.e.c.",1999,635000.0,3868000.0,6091.3,27.42,1069.5
"Other vegetables, fresh n.e.c.",2000,620754.0,3945000.0,6355.2,27.39,1084.2
"Other vegetables, fresh n.e.c.",2001,616301.0,4000000.0,6490.3,27.62,1176.1
"Other vegetables, fresh n.e.c.",2002,660000.0,4256000.0,6448.5,27.68,1273.3
"Other vegetables, fresh n.e.c.",2003,670000.0,4528000.0,6758.2,27.54,1123.4
"Other vegetables, fresh n.e.c.",2004,687012.0,4845000.0,7052.3,27.49,1128.7
"Other vegetables, fresh n.e.c.",2005,725000.0,5185000.0,7151.7,27.71,1165.0
"Other vegetables, fresh n.e.c.",2006,750000.0,5651000.0,7534.7,27.61,1241.6
"Other vegetables, fresh n.e.c.",2007,639700.0,4861720.0,7600.0,27.68,1253.3
"Other vegetables, fresh n.e.c.",2008,626900.0,5705000.0,9100.3,27.71,1205.1
"Other vegetables, fresh n.e.c.",2009,629778.0,5752013.48,9133.4,27.82,1122.1
"Other vegetables, fresh n.e.c.",2010,724335.0,5998810.79,8281.8,27.67,1228.7
"Other vegetables, fresh n.e.c.",2011,726854.0,6136053.86,8441.9,27.75,1159.5
"Other vegetables, fresh n.e.c.",2012,732698.0,6309067.71,8610.7,27.66,1097.6
"Other vegetables, fresh n.e.c.",2013,740311.0,6499587.84,8779.5,27.78,1001.1
"Other vegetables, fresh n.e.c.",2014,743340.0,6714349.87,9032.7,27.66,1294.9
"Other vegetables, fresh n.e.c.",2015,746913.0,6923417.72,9269.4,27.69,1300.0
"Other vegetables, fresh n.e.c.",2016,752114.0,6712451.81,8924.8,27.91,1014.0
"Other vegetables, fresh n.e.c.",2017,747456.0,7042307.58,9421.7,28.03,1030.1
"Other vegetables, fresh n.e.c.",2018,760614.0,6892725.7,9062.1,27.76,1250.1
"Other vegetables, fresh n.e.c.",2019,784523.0,7188189.97,9162.5,27.83,1147.7
"Other vegetables, fresh n.e.c.",2020,785171.0,7041074.42,8967.6,27.92,1251.8
"Other vegetables, fresh n.e.c.",2021,776769.0,7040663.37,9064.0,28.01,1049.9
"Other vegetables, fresh n.e.c.",2022,782154.0,7089975.92,9064.7,28.17,1131.6
"Other vegetables, fresh n.e.c.",2023,781365.0,7057237.9,9031.9,28.05,1289.4
Papayas,1961,35000.0,250000.0,7142.9,26.67,1107.1
Papayas,1962,35000.0,250000.0,7142.9,26.46,1217.7
Papayas,1963,35000.0,250000.0,7142.9,26.54,1040.0
Papayas,1964,35000.0,250000.0,7142.9,26.7,1230.3
Papayas,1965,40000.0,300000.0,7500.0,26.55,1190.5
Papayas,1966,40000.0,300000.0,7500.0,26.44,1070.6
Papayas,1967,40000.0,300000.0,7500.0,26.72,1210.4
Papayas,1968,40000.0,300000.0,7500.0,26.8,1059.3
Papayas,1969,40000.0,300000.0,7500.0,26.6,1192.2
Papayas,1970,45000.0,350000.0,7777.8,26.88,1260.3
Papayas,1971,45000.0,350000.0,7777.8,26.78,1260.3
Papayas,1972,45000.0,350000.0,7777.8,26.86,1075.2
Papayas,1973,45000.0,350000.0,7777.8,26.68,1008.8
Papayas,1974,45000.0,350000.0,7777.8,26.82,1094.8
Papayas,1975,50000.0,380000.0,7600.0,26.86,1166.0
Papayas,1976,50000.0,380000.0,7600.0,26.68,1231.6
Papayas,1977,50000.0,380000.0,7600.0,26.96,1008.5
Papayas,1978,50000.0,380000.0,7600.0,26.99,1006.3
Papayas,1979,50000.0,380000.0,7600.0,26.87,1174.5
Papayas,1980,55000.0,400000.0,7272.7,26.93,1281.3
Papayas,1981,55000.0,400000.0,7272.7,26.89,1066.1
Papayas,1982,55000.0,400000.0,7272.7,26.85,1012.4
Papayas,1983,55000.0,400000.0,7272.7,27.17,1283.4
Papayas,1984,55000.0,400000.0,7272.7,27.06,1230.6
Papayas,1985,55000.0,400000.0,7272.7,27.19,1216.0
Papayas,1986,55000.0,400000.0,7272.7,27.3,1173.7
Papayas,1987,55000.0,400000.0,7272.7,27.2,1266.7
Papayas,1988,55000.0,400000.0,7272.7,27.25,1297.6
Papayas,1989,62000.0,498000.0,8032.3,27.13,1295.9
Papayas,1990,65000.0,517000.0,7953.8,27.14,1120.2
Papayas,1991,66000.0,530000.0,8030.3,27.08,1227.2
Papayas,1992,68000.0,550000.0,8088.2,27.23,1239.5
Papayas,1993,77000.0,618000.0,8026.0,27.46,1002.0
Papayas,1994,78000.0,629000.0,8064.1,27.32,1266.4
Papayas,1995,80000.0,648000.0,8100.0,27.46,1118.0
Papayas,1996,81263.0,662000.0,8146.3,27.25,1025.4
Papayas,1997,82000.0,675000.0,8231.7,27.44,1167.7
Papayas,1998,90000.0,751000.0,8344.4,27.35,1239.0
Papayas,1999,89627.0,748000.0,8345.7,27.42,1069.5
Papayas,2000,89315.0,744625.7,8337.1,27.39,1084.2
Papayas,2001,89973.0,747893.62,8312.4,27.62,1176.1
Papayas,2002,91000.0,755000.0,8296.7,27.68,1273.3
Papayas,2003,91054.0,753379.4,8274.0,27.54,1123.4
Papayas,2004,91148.0,753629.48,8268.2,27.49,1128.7
Papayas,2005,91500.0,755500.0,8256.8,27.71,1165.0
Papayas,2006,92000.0,759000.0,8250.0,27.61,1241.6
Papayas,2007,92500.0,765000.0,8270.3,27.68,1253.3
Papayas,2008,93000.0,750000.0,8064.5,27.71,1205.1
Papayas,2009,93463.0,752227.69,8048.4,27.82,1122.1
Papayas,2010,92865.0,750000.0,8076.3,27.67,1228.7
Papayas,2011,94000.0,760000.0,8085.1,27.75,1159.5
Papayas,2012,95000.0,775000.0,8157.9,27.66,1097.6
Papayas,2013,94000.0,800000.0,8510.6,27.78,1001.1
Papayas,2014,94200.0,850000.0,9023.4,27.66,1294.9
Papayas,2015,92660.0,879277.7,9489.3,27.69,1300.0
Papayas,2016,91289.0,843092.57,9235.4,27.91,1014.0
Papayas,2017,91850.0,838171.9,9125.5,28.03,1030.1
Papayas,2018,92553.0,835700.66,9029.4,27.76,1250.1
Papayas,2019,94230.0,843580.6,8952.3,27.83,1147.7
Papayas,2020,95680.0,878776.66,9184.5,27.92,1251.8
Papayas,2021,95870.0,852685.97,8894.2,28.01,1049.9
Papayas,2022,96325.0,858347.74,8911.0,28.17,1131.6
Papayas,2023,95958.0,863270.12,8996.3,28.05,1289.4
Pineapples,1961,80000.0,500000.0,6250.0,26.67,1107.1
Pineapples,1962,80000.0,500000.0,6250.0,26.46,1217.7
Pineapples,1963,80000.0,500000.0,6250.0,26.54,1040.0
Pineapples,1964,80000.0,500000.0,6250.0,26.7,1230.3
Pineapples,1965,80000.0,500000.0,6250.0,26.55,1190.5
Pineapples,1966,80000.0,500000.0,6250.0,26.44,1070.6
Pineapples,1967,80000.0,500000.0,6250.0,26.72,1210.4
Pineapples,1968,80000.0,500000.0,6250.0,26.8,1059.3
Pineapples,1969,80000.0,500000.0,6250.0,26.6,1192.2
Pineapples,1970,90000.0,600000.0,6666.7,26.88,1260.3
Pineapples,1971,90000.0,600000.0,6666.7,26.78,1260.3
Pineapples,1972,90000.0,600000.0,6666.7,26.86,1075.2
Pineapples,1973,90000.0,600000.0,6666.7,26.68,1008.8
Pineapples,1974,90000.0,600000.0,6666.7,26.82,1094.8
Pineapples,1975,90000.0,600000.0,6666.7,26.86,1166.0
Pineapples,1976,90000.0,600000.0,6666.7,26.68,1231.6
Pineapples,1977,90000.0,600000.0,6666.7,26.96,1008.5
Pineapples,1978,90000.0,600000.0,6666.7,26.99,1006.3
Pineapples,1979,95000.0,600000.0,6315.8,26.87,1174.5
Pineapples,1980,95000.0,600000.0,6315.8,26.93,1281.3
Pineapples,1981,95000.0,600000.0,6315.8,26.89,1066.1
Pineapples,1982,95000.0,600000.0,6315.8,26.85,1012.4
Pineapples,1983,95000.0,700000.0,7368.4,27.17,1283.4
Pineapples,1984,95000.0,700000.0,7368.4,27.06,1230.6
Pineapples,1985,95000.0,700000.0,7368.4,27.19,1216.0
Pineapples,1986,95000.0,700000.0,7368.4,27.3,1173.7
Pineapples,1987,95000.0,700000.0,7368.4,27.2,1266.7
Pineapples,1988,95000.0,700000.0,7368.4,27.25,1297.6
Pineapples,1989,99000.0,741000.0,7484.8,27.13,1295.9
Pineapples,1990,100000.0,763000.0,7630.0,27.14,1120.2
Pineapples,1991,105505.0,800000.0,7582.5,27.08,1227.2
Pineapples,1992,105570.0,800000.0,7577.9,27.23,1239.5
Pineapples,1993,105641.0,800000.0,7572.8,27.46,1002.0
Pineapples,1994,105720.0,800000.0,7567.1,27.32,1266.4
Pineapples,1995,105802.0,800000.0,7561.3,27.46,1118.0
Pineapples,1996,105477.0,800000.0,7584.6,27.25,1025.4
Pineapples,1997,110000.0,830000.0,7545.5,27.44,1167.7
Pineapples,1998,115000.0,857000.0,7452.2,27.35,1239.0
Pineapples,1999,116747.0,881000.0,7546.2,27.42,1069.5
Pineapples,2000,117005.0,886109.51,7573.3,27.39,1084.2
Pineapples,2001,116977.0,889190.37,7601.4,27.62,1176.1
Pineapples,2002,116000.0,889000.0,7663.8,27.68,1273.3
Pineapples,2003,116766.0,891496.39,7634.9,27.54,1123.4
Pineapples,2004,116938.0,892915.56,7635.8,27.49,1128.7
Pineapples,2005,116500.0,890000.0,7639.5,27.71,1165.0
Pineapples,2006,117000.0,895000.0,7649.6,27.61,1241.6
Pineapples,2007,117500.0,900000.0,7659.6,27.68,1253.3
Pineapples,2008,120000.0,900000.0,7500.0,27.71,1205.1
Pineapples,2009,125000.0,1000000.0,8000.0,27.82,1122.1
Pineapples,2010,180000.0,1487350.0,8263.1,27.67,1228.7
Pineapples,2011,180000.0,1480570.75,8225.4,27.75,1159.5
Pineapples,2012,180000.0,1437127.51,7984.0,27.66,1097.6
Pineapples,2013,180000.0,1447643.6,8042.5,27.78,1001.1
Pineapples,2014,182000.0,1471403.59,8084.6,27.66,1294.9
Pineapples,2015,183564.0,1496185.37,8150.8,27.69,1300.0
Pineapples,2016,186981.0,1533207.32,8199.8,27.91,1014.0
Pineapples,2017,190314.0,1568421.32,8241.2,28.03,1030.1
Pineapples,2018,192368.0,1589394.74,8262.3,27.76,1250.1
